date,symbol,cashAndCashEquivalents,propertyPlantEquipmentNet,totalDebt,mktCap,industry,sector,image,ipoDate,isActivelyTrading,ebit,workingCapital,Security Name,Exchange,enterpriseValue,earningsYield,returnOnCapital,rocRank,yieldRank,rankSum,overallRank
2024-12-31,DB,153654000000.0,6193000000.0,151490000000.0,53384205500.0,Banks - Regional,Financial Services,https://images.financialmodelingprep.com/symbol/DB.png,1996-11-18,True,12216000000.0,201353000000.0,Deutsche Bank AG Common Stock,NYSE,51220205500.0,23.84996288232385,5.8859240842993845,3036.0,514.0,3550.0,1444.0
2024-12-31,CARG,304193000.0,251494000.0,192744000.0,3257984859.0,Internet Content & Information,Communication Services,https://images.financialmodelingprep.com/symbol/CARG.png,2017-10-12,True,167384000.0,157463000.0,"CarGurus, Inc. - Class A Common Stock",NASDAQ,3146535859.0,5.319627917833305,40.92948647412808,1402.0,2149.0,3551.0,1445.0
2024-12-31,JAZZ,2412864000.0,226995000.0,6162357000.0,6383925424.0,Biotechnology,Healthcare,https://images.financialmodelingprep.com/symbol/JAZZ.png,2007-06-01,True,780225000.0,3590455000.0,Jazz Pharmaceuticals plc - Ordinary Shares,NASDAQ,10133418424.0,7.699524162074608,20.438381642195708,2023.0,1528.0,3551.0,1445.0
2024-12-31,UPS,6112000000.0,41328000000.0,25652000000.0,85704402302.0,Integrated Freight & Logistics,Industrials,https://images.financialmodelingprep.com/symbol/UPS.png,1999-11-10,True,8329000000.0,1430000000.0,"United Parcel Service, Inc. Common Stock",NYSE,105244402302.0,7.913960094618468,19.479395668646802,2071.0,1480.0,3551.0,1445.0
2024-12-31,ESAB,249358000.0,388206000.0,1163240000.0,7799741027.0,Manufacturing - Metal Fabrication,Industrials,https://images.financialmodelingprep.com/symbol/ESAB.png,2022-03-29,True,447288000.0,614031000.0,ESAB Corporation Common Stock,NYSE,8713623027.0,5.133203474766295,44.628965005283185,1340.0,2213.0,3553.0,1448.0
2024-12-31,CHCT,4384000.0,0.0,489980000.0,461906140.0,REIT - Healthcare Facilities,Real Estate,https://images.financialmodelingprep.com/symbol/CHCT.png,2015-05-20,True,41583000.0,63684000.0,Community Healthcare Trust Incorporated Common Stock,NYSE,947502140.0,4.388697211807881,65.29583568871303,1066.0,2487.0,3553.0,1448.0
2024-12-31,AVB,108576000.0,154654000.0,8250531000.0,29696541120.0,REIT - Residential,Real Estate,https://images.financialmodelingprep.com/symbol/AVB.png,1994-03-11,True,893964000.0,53255000.0,"AvalonBay Communities, Inc. Common Stock",NYSE,37838496120.0,2.3625780400069454,429.9785002092261,424.0,3129.0,3553.0,1448.0
2024-05-31,WS,40200000.0,547700000.0,223900000.0,1387753960.0,Steel,Basic Materials,https://images.financialmodelingprep.com/symbol/WS.png,2023-12-04,True,144500000.0,391600000.0,"Worthington Steel, Inc. Common Shares",NYSE,1571453960.0,9.19530598274734,15.383796444160543,2307.0,1249.0,3556.0,1451.0
2024-06-30,KLAC,1977129000.0,1341780000.0,6819643000.0,100565313270.0,Semiconductors,Technology,https://images.financialmodelingprep.com/symbol/KLAC.png,1980-10-08,True,4674305000.0,6035090000.0,KLA Corporation  - Common Stock,NASDAQ,105407827270.0,4.4344951613762635,63.36434016052878,1089.0,2468.0,3557.0,1452.0
2024-12-31,BOTJ,73309000.0,18959000.0,19348000.0,64742595.0,Banks - Regional,Financial Services,https://images.financialmodelingprep.com/symbol/BOTJ.png,2000-08-10,True,7220000.0,221510000.0,"Bank of the James Financial Group, Inc. - Common Stock",NASDAQ,10781595.0,66.965973030892,3.0024660143303294,3298.0,263.0,3561.0,1453.0
2024-12-31,SKX,1116516000.0,3198526000.0,1929135000.0,9350195563.0,Apparel - Footwear & Accessories,Consumer Cyclical,https://images.financialmodelingprep.com/symbol/SKX.png,1999-06-09,True,899449000.0,2366865000.0,"Skechers U.S.A., Inc. Common Stock",NYSE,10162814563.0,8.850392717728466,16.16147005664112,2262.0,1300.0,3562.0,1454.0
2025-02-01,SCVL,108680000.0,516353000.0,367987000.0,532074752.0,Apparel - Retail,Consumer Cyclical,https://images.financialmodelingprep.com/symbol/SCVL.png,1993-03-16,True,96810000.0,405719000.0,"Shoe Carnival, Inc. - Common Stock",NASDAQ,791381752.0,12.233034152650008,10.499180107410268,2622.0,942.0,3564.0,1455.0
2024-12-31,MPLX,1519000000.0,19427000000.0,21436000000.0,49978368000.0,Oil & Gas Midstream,Energy,https://images.financialmodelingprep.com/symbol/MPLX.png,2012-10-26,True,4855000000.0,352000000.0,MPLX LP Common Units Representing Limited Partner Interests,NYSE,69895368000.0,6.946096914462201,24.546235906769805,1869.0,1697.0,3566.0,1456.0
2024-12-31,WSBF,35459000.0,19389000.0,443553000.0,237299220.0,Banks - Regional,Financial Services,https://images.financialmodelingprep.com/symbol/WSBF.png,2005-10-05,True,23115000.0,0.0,"Waterstone Financial, Inc. - Common Stock",NASDAQ,645393220.0,3.5815374695135476,119.21708185053382,791.0,2775.0,3566.0,1456.0
2024-12-31,QLYS,232182000.0,71317000.0,47221000.0,4957967759.0,Software - Infrastructure,Technology,https://images.financialmodelingprep.com/symbol/QLYS.png,2012-09-28,True,194190001.0,169918000.0,"Qualys, Inc. - Common Stock",NASDAQ,4773006759.0,4.068504630416343,80.49826973697847,962.0,2605.0,3567.0,1458.0
2024-12-31,NEXA,620537000.0,2182773000.0,1858532000.0,699277920.0,Industrial Materials,Basic Materials,https://images.financialmodelingprep.com/symbol/NEXA.png,2017-10-27,True,231425000.0,-11250000.0,Nexa Resources S.A. Common Shares,NYSE,1937272920.0,11.945916221241557,10.657266812278756,2608.0,959.0,3567.0,1458.0
2024-12-31,NICE,481712000.0,278375000.0,563603000.0,10372967200.0,Software - Application,Technology,https://images.financialmodelingprep.com/symbol/NICE.png,1996-01-25,True,547912000.0,1030349000.0,NICE Ltd - American Depositary Shares each representing one Ordinary Share,NASDAQ,10454858200.0,5.2407406156881216,41.8661230328167,1389.0,2179.0,3568.0,1460.0
2024-12-31,CMRE,722778000.0,3722805000.0,2350542000.0,1007672400.0,Marine Shipping,Industrials,https://images.financialmodelingprep.com/symbol/CMRE.png,2010-11-04,True,365499000.0,294656000.0,Costamare Inc. Common Stock $0.0001 par value,NYSE,2635436400.0,13.86863291407829,9.097760998799988,2732.0,836.0,3568.0,1460.0
2024-12-31,SSD,239371000.0,625588000.0,480662000.0,6899332128.0,Construction,Industrials,https://images.financialmodelingprep.com/symbol/SSD.png,1994-05-26,True,441876000.0,823596000.0,"Simpson Manufacturing Company, Inc. Common Stock",NYSE,7140623128.0,6.188199434126472,30.491366175723716,1662.0,1908.0,3570.0,1462.0
2024-12-31,SBLK,425066000.0,3420392000.0,1456046000.0,1897473600.0,Marine Shipping,Industrials,https://images.financialmodelingprep.com/symbol/SBLK.png,2007-12-03,True,372657000.0,259161000.0,Star Bulk Carriers Corp. - Common Shares,NASDAQ,2928453600.0,12.725385165740718,10.127779107951428,2660.0,910.0,3570.0,1462.0
2024-07-28,CPB,108000000.0,3031000000.0,7542000000.0,10716661655.0,Packaged Foods,Consumer Defensive,https://images.financialmodelingprep.com/symbol/CPB.png,1954-12-13,True,1019000000.0,-232000000.0,The Campbell's Company - Common Stock,NASDAQ,18150661655.0,5.614120407116365,36.40585923544123,1502.0,2069.0,3571.0,1464.0
2024-06-30,LRN,500614000.0,105359000.0,528213000.0,6498028690.0,Education & Training Services,Consumer Defensive,https://images.financialmodelingprep.com/symbol/LRN.png,2007-12-13,True,407095000.0,1243410000.0,"Stride, Inc. Common Stock",NYSE,6525627690.0,6.238403711321753,30.182707342769593,1676.0,1897.0,3573.0,1465.0
2024-12-31,MPTI,12641000.0,5070000.0,0.0,167425985.0,"Hardware, Equipment & Parts",Technology,https://images.financialmodelingprep.com/symbol/MPTI.png,2022-10-03,True,9394000.0,24536000.0,"M-tron Industries, Inc. Common Stock",AMEX,154784985.0,6.0690641278932835,31.73005471863811,1632.0,1943.0,3575.0,1466.0
2024-12-31,FCBC,80457000.0,48735000.0,0.0,707766752.0,Banks - Regional,Financial Services,https://images.financialmodelingprep.com/symbol/FCBC.png,1994-04-08,True,28472000.0,0.0,"First Community Bankshares, Inc. - Common Stock",NASDAQ,627309752.0,4.538746593564833,58.422078588283576,1142.0,2434.0,3576.0,1467.0
2024-12-31,DTSTW,1070097.0,4015036.0,673450.0,2252370.0,Information Technology Services,Technology,https://images.financialmodelingprep.com/symbol/DTSTW.png,2021-05-14,True,671111.0,11869914.0,Data Storage Corporation - Warrant,NASDAQ,1855723.0,36.16439522493389,4.2248228669275,3206.0,372.0,3578.0,1468.0
2024-12-31,WT,181191000.0,1216000.0,512913000.0,1399896960.0,Asset Management,Financial Services,https://images.financialmodelingprep.com/symbol/WT.png,1993-03-04,True,92317000.0,231627000.0,"WisdomTree, Inc. Common Stock",NYSE,1731618960.0,5.3312537072243655,39.64774547656575,1434.0,2145.0,3579.0,1469.0
2024-12-31,UNIT,183847000.0,4336538000.0,5881291000.0,1121720210.0,REIT - Specialty,Real Estate,https://images.financialmodelingprep.com/symbol/UNIT.png,2015-04-20,True,557464000.0,-1233124000.0,Uniti Group Inc. - Common Stock,NASDAQ,6819164210.0,8.174960784526993,17.96292727944129,2153.0,1428.0,3581.0,1470.0
2024-12-31,GWW,1036000000.0,2298000000.0,3183000000.0,51279444040.0,Industrial - Distribution,Industrials,https://images.financialmodelingprep.com/symbol/GWW.png,1973-02-21,True,2663000000.0,3513000000.0,"W.W. Grainger, Inc. Common Stock",NYSE,53426444040.0,4.984423065862723,45.826880055067974,1321.0,2261.0,3582.0,1471.0
2023-12-31,MWG,7073000.0,3409000.0,12766000.0,9557316.0,Rental & Leasing Services,Industrials,https://images.financialmodelingprep.com/symbol/MWG.png,2023-04-03,True,2109000.0,20175000.0,Multi Ways Holdings Limited Ordinary Shares,AMEX,15250316.0,13.829221637112306,8.942503392130257,2745.0,838.0,3583.0,1472.0
2024-12-31,ZTS,1985000000.0,3610000000.0,6744000000.0,72088079360.0,Drug Manufacturers - Specialty & Generic,Healthcare,https://images.financialmodelingprep.com/symbol/ZTS.png,2013-02-01,True,3493000000.0,2492000000.0,Zoetis Inc. Class A Common Stock,NYSE,76847079360.0,4.545390702015614,57.24352671255326,1153.0,2431.0,3584.0,1473.0
2024-02-29,JOF,2324112.0,0.0,0.0,256988473.0,Asset Management,Financial Services,https://images.financialmodelingprep.com/symbol/JOF.png,1990-03-14,True,3441366.0,137152.0,Japan Smaller Capitalization Fund Inc Common Stock,NYSE,254664361.0,1.3513339622735825,2509.1620975268315,219.0,3365.0,3584.0,1473.0
2024-12-31,PLD,1318591000.0,920132000.0,31494568000.0,102378075580.0,REIT - Industrial,Real Estate,https://images.financialmodelingprep.com/symbol/PLD.png,1997-11-21,True,4040017000.0,1216659000.0,"Prologis, Inc. Common Stock",NYSE,132554052580.0,3.0478260915951543,189.0693568065384,631.0,2954.0,3585.0,1475.0
2024-12-31,CLB,19157000.0,153551000.0,180144000.0,565407774.0,Oil & Gas Equipment & Services,Energy,https://images.financialmodelingprep.com/symbol/CLB.png,1995-09-21,True,55692000.0,125041000.0,Core Laboratories Inc. Common Stock,NYSE,726394774.0,7.66690537892003,19.99052377670572,2049.0,1537.0,3586.0,1476.0
2024-12-31,WAB,715000000.0,1447000000.0,3980000000.0,34394614740.0,Railroads,Industrials,https://images.financialmodelingprep.com/symbol/WAB.png,1995-06-16,True,1673000000.0,1328000000.0,Westinghouse Air Brake Technologies Corporation Common Stock,NYSE,37659614740.0,4.442424627947747,60.288288288288285,1123.0,2464.0,3587.0,1477.0
2024-12-31,GPK,157000000.0,5258000000.0,5247000000.0,6958585600.0,Packaging & Containers,Consumer Cyclical,https://images.financialmodelingprep.com/symbol/GPK.png,1992-12-10,True,1060000000.0,1384000000.0,Graphic Packaging Holding Company,NYSE,12048585600.0,8.797713152322212,15.959048479373683,2273.0,1314.0,3587.0,1477.0
2024-12-31,RCKY,3719000.0,55696000.0,135046000.0,159370591.0,Apparel - Footwear & Accessories,Consumer Cyclical,https://images.financialmodelingprep.com/symbol/RCKY.png,1993-02-03,True,28746000.0,160595999.0,"Rocky Brands, Inc. - Common Stock",NASDAQ,290697591.0,9.888626837640357,13.290366787908784,2437.0,1151.0,3588.0,1479.0
2024-12-31,PKOH,53100000.0,223200000.0,667200000.0,284590000.0,Industrial - Machinery,Industrials,https://images.financialmodelingprep.com/symbol/PKOH.png,1973-02-21,True,90600000.0,474900000.0,Park-Ohio Holdings Corp. - Common Stock,NASDAQ,898690000.0,10.08134061801066,12.978083369144821,2457.0,1132.0,3589.0,1480.0
2024-12-29,GIL,98799000.0,1268053287.0,1653290000.0,7321104000.0,Apparel - Manufacturers,Consumer Cyclical,https://images.financialmodelingprep.com/symbol/GIL.png,1998-06-19,True,636565432.0,1543473000.0,"Gildan Activewear, Inc. Class A Sub. Vot. Common Stock",NYSE,8875595000.0,7.172087414984572,22.64127619732264,1938.0,1652.0,3590.0,1481.0
2024-12-31,ESCA,4194000.0,23407000.0,26826000.0,212731867.0,Leisure,Consumer Cyclical,https://images.financialmodelingprep.com/symbol/ESCA.png,1980-03-17,True,20207000.0,98752000.0,"Escalade, Incorporated - Common Stock",NASDAQ,235363867.0,8.585429980210174,16.54155649604204,2242.0,1351.0,3593.0,1482.0
2024-06-29,TPR,6142000000.0,1829100000.0,8765700000.0,17167655400.0,Luxury Goods,Consumer Cyclical,https://images.financialmodelingprep.com/symbol/TPR.png,2000-10-06,True,1104600000.0,1233500000.0,"Tapestry, Inc. Common Stock",NYSE,19791355400.0,5.581224618906091,36.06739371775616,1514.0,2079.0,3593.0,1482.0
2024-12-31,NODK,50930000.0,7547000.0,0.0,266183996.0,Insurance - Property & Casualty,Financial Services,https://images.financialmodelingprep.com/symbol/NODK.png,2017-03-16,True,7848000.0,0.0,"NI Holdings, Inc. - Common Stock",NASDAQ,215253996.0,3.6459253467238764,103.9883397376441,845.0,2751.0,3596.0,1484.0
2024-06-30,ETD,69710000.0,329500000.0,129278000.0,698307800.0,"Furnishings, Fixtures & Appliances",Consumer Cyclical,https://images.financialmodelingprep.com/symbol/ETD.png,1993-03-16,True,72993000.0,203606000.0,Ethan Allen Interiors Inc. Common Stock,NYSE,757875800.0,9.63126148110284,13.69202372511283,2410.0,1187.0,3597.0,1485.0
2024-12-31,TPB,46158000.0,37947000.0,261274000.0,1252532970.0,Tobacco,Consumer Defensive,https://images.financialmodelingprep.com/symbol/TPB.png,2016-05-11,True,82811000.0,200410000.0,"Turning Point Brands, Inc. Common Stock",NYSE,1467648970.0,5.642425518140077,34.74242417885776,1542.0,2055.0,3597.0,1485.0
2024-12-31,BSM,2519000.0,1134041000.0,25000000.0,2941740400.0,Oil & Gas Exploration & Production,Energy,https://images.financialmodelingprep.com/symbol/BSM.png,2015-04-30,True,227556000.0,22949000.0,"Black Stone Minerals, L.P. Common units representing limited partner interests",NYSE,2964221400.0,7.676754509632783,19.66793144279553,2062.0,1535.0,3597.0,1485.0
2024-07-27,VLGEA,117261000.0,562981000.0,371684000.0,486924935.0,Grocery Stores,Consumer Defensive,https://images.financialmodelingprep.com/symbol/VLGEA.png,1990-03-27,True,75469000.0,24821000.0,"Village Super Market, Inc. - Class A Common Stock",NASDAQ,741347935.0,10.17997035359652,12.83918734539862,2474.0,1124.0,3598.0,1488.0
2024-12-31,COMM,564900000.0,342200000.0,9272100000.0,1191283500.0,Communication Equipment,Technology,https://images.financialmodelingprep.com/symbol/COMM.png,2013-10-25,True,557000000.0,1248600000.0,"CommScope Holding Company, Inc. - Common Stock",NASDAQ,9898483500.0,5.627124599439904,35.0138295197385,1538.0,2060.0,3598.0,1488.0
2024-12-31,MKTX,544478000.0,165430000.0,72654000.0,8178745753.0,Financial - Capital Markets,Financial Services,https://images.financialmodelingprep.com/symbol/MKTX.png,2004-11-05,True,347193000.0,443605000.0,"MarketAxess Holdings, Inc. - Common Stock",NASDAQ,7706921753.0,4.504950369644684,57.00706855927821,1158.0,2442.0,3600.0,1490.0
2024-12-31,SLMBP,4700366000.0,119354000.0,6440345000.0,6990320463.0,Financial - Credit Services,Financial Services,https://images.financialmodelingprep.com/symbol/SLMBP.png,2005-07-11,True,813090000.0,5587347000.0,"SLM Corporation - Floating Rate Non-Cumulative Preferred Stock, Series B",NASDAQ,8730299463.0,9.3134262283438,14.247986708958468,2366.0,1234.0,3600.0,1490.0
2024-12-31,SLM,4700366000.0,119354000.0,6440345000.0,6990336670.0,Financial - Credit Services,Financial Services,https://images.financialmodelingprep.com/symbol/SLM.png,1983-09-23,True,813090000.0,5587347000.0,SLM Corporation - Common Stock,NASDAQ,8730315670.0,9.313408938854556,14.247986708958468,2366.0,1235.0,3601.0,1492.0
2024-06-30,JKHY,38284000.0,269050000.0,209604000.0,13242596182.0,Information Technology Services,Technology,https://images.financialmodelingprep.com/symbol/JKHY.png,1985-11-20,True,518946500.0,324116000.0,"Jack Henry & Associates, Inc. - Common Stock",NASDAQ,13413916182.0,3.8687173302630975,87.48756671825426,925.0,2676.0,3601.0,1492.0
2024-12-31,RUSHB,228131000.0,1727043000.0,1734090000.0,4093165221.0,Auto - Dealerships,Consumer Cyclical,https://images.financialmodelingprep.com/symbol/RUSHB.png,1996-06-07,True,449024000.0,739041000.0,"Rush Enterprises, Inc. - Class B Common Stock",NASDAQ,5599124221.0,8.019539882967708,18.20797669503553,2136.0,1465.0,3601.0,1492.0
2024-12-31,VMD,17540000.0,79160000.0,6866000.0,257299873.0,Medical - Devices,Healthcare,https://images.financialmodelingprep.com/symbol/VMD.png,2019-08-09,True,18785000.0,15554000.0,"Viemed Healthcare, Inc. - Common Shares",NASDAQ,246625873.0,7.616800204899832,19.833393162573643,2054.0,1551.0,3605.0,1495.0
2025-01-03,TRMB,738800000.0,311900000.0,1514000000.0,16829644820.0,"Hardware, Equipment & Parts",Technology,https://images.financialmodelingprep.com/symbol/TRMB.png,1990-07-20,True,363100000.0,-238000000.0,Trimble Inc. - Common Stock,NASDAQ,17604844820.0,2.0625004293562412,491.3396481732071,402.0,3204.0,3606.0,1496.0
2024-08-31,EPAC,167094000.0,40285000.0,194503000.0,2461403799.0,Industrial - Machinery,Industrials,https://images.financialmodelingprep.com/symbol/EPAC.png,2000-07-24,True,123595999.0,235367000.0,Enerpac Tool Group Corp. Common Stock,NYSE,2488812799.0,4.966062495727305,44.83769354113157,1337.0,2270.0,3607.0,1497.0
2024-12-31,NE,247303000.0,6035817000.0,1980186000.0,3912413120.0,Oil & Gas Drilling,Energy,https://images.financialmodelingprep.com/symbol/NE.png,2021-06-09,True,672909000.0,523243000.0,Noble Corporation plc A Ordinary Shares,NYSE,5645296120.0,11.919817591428668,10.25922921882099,2648.0,960.0,3608.0,1498.0
2024-12-31,CIGI,176257000.0,625818000.0,2057988000.0,6363853002.0,Real Estate - Services,Real Estate,https://images.financialmodelingprep.com/symbol/CIGI.png,1995-01-20,True,381354213.0,91343000.0,Colliers International Group Inc.  - Subordinate Voting Shares,NASDAQ,8245584002.0,4.624950918061122,53.17553701330664,1208.0,2400.0,3608.0,1498.0
2024-12-31,OSW,57439000.0,31576000.0,112743000.0,1999510590.0,Leisure,Consumer Cyclical,https://images.financialmodelingprep.com/symbol/OSW.png,2017-11-17,True,78232000.0,54771000.0,OneSpaWorld Holdings Limited - Common Shares,NASDAQ,2054814590.0,3.8072534807142864,90.60187383464392,911.0,2698.0,3609.0,1500.0
2024-12-31,VVX,268321000.0,99775000.0,1152522000.0,1628900145.0,Aerospace & Defense,Industrials,https://images.financialmodelingprep.com/symbol/VVX.png,2014-09-16,True,118598000.0,135486000.0,"V2X, Inc. Common Stock",NYSE,2513101145.0,4.719189286748744,50.41124538278763,1242.0,2368.0,3610.0,1501.0
2024-12-31,MKL,3692667000.0,0.0,4330341000.0,24338260737.0,Insurance - Property & Casualty,Financial Services,https://images.financialmodelingprep.com/symbol/MKL.png,1986-12-12,True,2799586000.0,25235129000.0,Markel Group Inc. Common Stock,NYSE,24975934737.0,11.209134030337694,11.094003125563574,2580.0,1031.0,3611.0,1502.0
2024-12-31,FVR,5094000.0,0.0,281273000.0,210238356.0,REIT - Diversified,Real Estate,https://images.financialmodelingprep.com/symbol/FVR.png,2011-02-08,True,732420.0,0.0,"FrontView REIT, Inc. Common Stock",NYSE,486417356.0,0.15057439685602006,inf,1.0,3611.0,3612.0,1503.0
2024-12-31,WTS,386900000.0,254800000.0,197000000.0,8208275723.0,Industrial - Machinery,Industrials,https://images.financialmodelingprep.com/symbol/WTS.png,1986-08-21,True,400600000.0,665600000.0,"Watts Water Technologies, Inc. Class A Common Stock",NYSE,8018375723.0,4.996024305158393,43.5245545415037,1356.0,2256.0,3612.0,1503.0
2024-12-31,FF,109541000.0,78538000.0,0.0,177402960.0,Chemicals,Basic Materials,https://images.financialmodelingprep.com/symbol/FF.png,2011-03-23,True,13220000.0,131479000.0,FutureFuel Corp.  Common shares,NYSE,67861960.0,19.480722336932207,6.294728521976792,2987.0,625.0,3612.0,1503.0
2024-12-29,TILE,0.0,359189000.0,383145000.0,1226721951.0,"Furnishings, Fixtures & Appliances",Consumer Cyclical,https://images.financialmodelingprep.com/symbol/TILE.png,1983-04-14,True,130121000.0,369265000.0,"Interface, Inc. - Common Stock",NASDAQ,1609866951.0,8.082717638198163,17.862624132752376,2162.0,1452.0,3614.0,1506.0
2024-12-31,URI,457000000.0,17302000000.0,14789000000.0,46268237458.0,Rental & Leasing Services,Industrials,https://images.financialmodelingprep.com/symbol/URI.png,1997-12-18,True,4096000000.0,-553000000.0,"United Rentals, Inc. Common Stock",NYSE,60600237458.0,6.759049422601357,24.455191354707743,1872.0,1743.0,3615.0,1507.0
2025-03-30,WRLD,9730000.0,96001000.0,525559000.0,846945698.0,Financial - Credit Services,Financial Services,https://images.financialmodelingprep.com/symbol/WRLD.png,1991-11-26,True,124825555.0,780111000.0,World Acceptance Corporation - Common Stock,NASDAQ,1362774698.0,9.159661915002768,14.247670959877276,2368.0,1253.0,3621.0,1508.0
2024-03-31,OXLCO,42974356.0,0.0,195596446.0,9936506720.0,Asset Management,Financial Services,https://images.financialmodelingprep.com/symbol/OXLCO.png,2021-08-11,True,298539800.0,163229365.0,"Oxford Lane Capital Corp. - Preferred Stock Shares, 6.00% Series 2029",NASDAQ,10089128810.0,2.959024566165689,182.8958900869338,647.0,2974.0,3621.0,1508.0
2024-10-31,NDSN,115952000.0,638227000.0,2320351000.0,11553075100.0,Industrial - Machinery,Industrials,https://images.financialmodelingprep.com/symbol/NDSN.png,1980-03-18,True,659928000.0,741957000.0,Nordson Corporation - Common Stock,NASDAQ,13757474100.0,4.796868925233885,47.814494299310816,1285.0,2337.0,3622.0,1510.0
2024-12-31,PEGA,337103000.0,0.0,549668000.0,8239863844.0,Software - Application,Technology,https://images.financialmodelingprep.com/symbol/PEGA.png,1996-07-19,True,286908000.0,237356000.0,Pegasystems Inc. - Common Stock,NASDAQ,8452428844.0,3.39438527428318,120.87665784728425,785.0,2838.0,3623.0,1511.0
2024-12-31,STC,216298000.0,312000.0,564676000.0,1807222762.0,Insurance - Property & Casualty,Financial Services,https://images.financialmodelingprep.com/symbol/STC.png,1973-02-21,True,2715022000.0,194226000000.0,Stewart Information Services Corporation Common Stock,NYSE,2155600762.0,125.95198739310894,1.397865187287292,3431.0,196.0,3627.0,1512.0
2024-12-31,DNOW,256000000.0,157000000.0,42000000.0,1598299520.0,Oil & Gas Equipment & Services,Energy,https://images.financialmodelingprep.com/symbol/DNOW.png,2014-05-20,True,120000000.0,607000000.0,DNOW Inc. Common Stock,NYSE,1384299520.0,8.668644196308035,15.706806282722512,2289.0,1338.0,3627.0,1512.0
2024-12-31,TREE,106594000.0,95337000.0,544092000.0,531933360.0,Financial - Conglomerates,Financial Services,https://images.financialmodelingprep.com/symbol/TREE.png,2008-08-12,True,51722000.0,41938000.0,"LendingTree, Inc. - Common Stock",NASDAQ,969431360.0,5.335292640007024,37.67765434347113,1484.0,2144.0,3628.0,1514.0
2024-12-31,FSI,7631055.0,17146184.0,10812007.0,56660800.0,Chemicals - Specialty,Basic Materials,https://images.financialmodelingprep.com/symbol/FSI.png,1999-10-12,True,5563063.0,22714190.0,Flexible Solutions International Inc. Common Stock (CDA),AMEX,59841752.0,9.296290322515958,13.956374318013173,2392.0,1238.0,3630.0,1515.0
2024-12-31,CBSH,748357000.0,475275000.0,56000.0,8755545360.0,Banks - Regional,Financial Services,https://images.financialmodelingprep.com/symbol/CBSH.png,1980-03-17,True,327249000.0,0.0,"Commerce Bancshares, Inc. - Common Stock",NASDAQ,8007244360.0,4.086911617619223,68.85466308979012,1033.0,2597.0,3630.0,1515.0
2024-12-31,CABO,153631000.0,1789955000.0,3597924000.0,966062998.0,Telecommunications Services,Communication Services,https://images.financialmodelingprep.com/symbol/CABO.png,2015-06-11,True,303345000.0,-493053000.0,"Cable One, Inc. Common Stock",NYSE,4410355998.0,6.878016199543991,23.38997086904022,1914.0,1716.0,3630.0,1515.0
2024-12-31,MBWM,393010000.0,0.0,526727000.0,738701555.0,Banks - Regional,Financial Services,https://images.financialmodelingprep.com/symbol/MBWM.png,1999-07-20,True,95345000.0,857903000.0,Mercantile Bank Corporation - Common Stock,NASDAQ,872418555.0,10.928813865037522,11.113727309497694,2578.0,1053.0,3631.0,1518.0
2024-12-31,XPEL,22087000.0,37225000.0,21084000.0,1060115136.0,Auto - Parts,Consumer Cyclical,https://images.financialmodelingprep.com/symbol/XPEL.png,2019-07-01,True,58047000.0,126826000.0,"XPEL, Inc. - Common Stock",NASDAQ,1059112136.0,5.480722770227986,35.383508786901636,1531.0,2101.0,3632.0,1519.0
2024-12-31,HPK,86649000.0,2848930000.0,929773000.0,1253105980.0,Oil & Gas Exploration & Production,Energy,https://images.financialmodelingprep.com/symbol/HPK.png,2018-05-29,True,257515000.0,-146265000.0,"HighPeak Energy, Inc. - Common Stock",NASDAQ,2096229980.0,12.28467307771259,9.528187918221459,2694.0,938.0,3632.0,1519.0
2024-12-31,DBX,1328300000.0,517700000.0,2996600000.0,8429324286.0,Software - Infrastructure,Technology,https://images.financialmodelingprep.com/symbol/DBX.png,2018-03-23,True,486300000.0,527600000.0,"Dropbox, Inc. - Class A Common Stock",NASDAQ,10097624286.0,4.815984297160252,46.522529417392136,1304.0,2330.0,3634.0,1521.0
2024-12-31,TX,1691263000.0,8731634171.0,2440243000.0,563599321.0,Steel,Basic Materials,https://images.financialmodelingprep.com/symbol/TX.png,2006-02-01,True,509575465.0,7373000000.0,"Ternium S.A. Ternium S.A. American Depositary Shares (each representing ten shares, USD1.00 par value)",NYSE,1312579321.0,38.82245109665262,3.1641542402596436,3285.0,349.0,3634.0,1521.0
2024-12-31,OXSQG,34926468000000.0,0.0,123599319000000.0,175582425.0,Asset Management,Financial Services,https://images.financialmodelingprep.com/symbol/OXSQG.png,2021-05-24,True,7372180.0,0.0,Oxford Square Capital Corp. - 5.50% Notes due 2028,NASDAQ,88673026582425.0,8.313892379829028e-06,inf,1.0,3639.0,3640.0,1523.0
2024-12-31,CODI,59727000.0,244746000.0,1774290000.0,528156720.0,Conglomerates,Industrials,https://images.financialmodelingprep.com/symbol/CODI.png,2006-05-18,True,202996000.0,1182864000.0,D/B/A Compass Diversified Holdings Shares of Beneficial Interest,NYSE,2242719720.0,9.051331657261212,14.219289581888612,2370.0,1271.0,3641.0,1524.0
2024-12-31,CPT,21045000.0,0.0,3485591000.0,12708380100.0,REIT - Residential,Real Estate,https://images.financialmodelingprep.com/symbol/CPT.png,1993-07-22,True,258896000.0,34372000.0,Camden Property Trust Common Stock,NYSE,16172926100.0,1.600798757127815,753.2177353659955,327.0,3315.0,3642.0,1525.0
